iterations,mean_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
44,0.7419111483654652,1696877181,False,45,1faf0_00001,2023-10-09_14-46-21,0.10349297523498535,4.534621953964233,90597,M-Q60T6533T0,127.0.0.1,4.534621953964233,45,
45,0.7409836065573772,1696877181,False,46,1faf0_00001,2023-10-09_14-46-21,0.1039278507232666,4.6385498046875,90597,M-Q60T6533T0,127.0.0.1,4.6385498046875,46,
46,0.7400962309542903,1696877181,False,47,1faf0_00001,2023-10-09_14-46-21,0.10373687744140625,4.742286682128906,90597,M-Q60T6533T0,127.0.0.1,4.742286682128906,47,
47,0.7392464678178965,1696877181,False,48,1faf0_00001,2023-10-09_14-46-21,0.10461306571960449,4.846899747848511,90597,M-Q60T6533T0,127.0.0.1,4.846899747848511,48,
48,0.7384319754035358,1696877181,False,49,1faf0_00001,2023-10-09_14-46-21,0.10510683059692383,4.952006578445435,90597,M-Q60T6533T0,127.0.0.1,4.952006578445435,49,
49,0.7376506024096386,1696877181,False,50,1faf0_00001,2023-10-09_14-46-21,0.10512185096740723,5.057128429412842,90597,M-Q60T6533T0,127.0.0.1,5.057128429412842,50,
50,0.7369003690036902,1696877181,False,51,1faf0_00001,2023-10-09_14-46-21,0.10192012786865234,5.159048557281494,90597,M-Q60T6533T0,127.0.0.1,5.159048557281494,51,
51,0.736179450072359,1696877182,False,52,1faf0_00001,2023-10-09_14-46-22,0.10191607475280762,5.260964632034302,90597,M-Q60T6533T0,127.0.0.1,5.260964632034302,52,
52,0.7354861603974451,1696877182,False,53,1faf0_00001,2023-10-09_14-46-22,0.10440611839294434,5.365370750427246,90597,M-Q60T6533T0,127.0.0.1,5.365370750427246,53,
53,0.7348189415041784,1696877182,False,54,1faf0_00001,2023-10-09_14-46-22,0.10078120231628418,5.46615195274353,90597,M-Q60T6533T0,127.0.0.1,5.46615195274353,54,
54,0.7341763499658237,1696877182,False,55,1faf0_00001,2023-10-09_14-46-22,0.10058069229125977,5.56673264503479,90597,M-Q60T6533T0,127.0.0.1,5.56673264503479,55,
55,0.7335570469798658,1696877182,False,56,1faf0_00001,2023-10-09_14-46-22,0.10276579856872559,5.669498443603516,90597,M-Q60T6533T0,127.0.0.1,5.669498443603516,56,
56,0.73295978905735,1696877182,False,57,1faf0_00001,2023-10-09_14-46-22,0.1037449836730957,5.773243427276611,90597,M-Q60T6533T0,127.0.0.1,5.773243427276611,57,
57,0.7323834196891192,1696877182,False,58,1faf0_00001,2023-10-09_14-46-22,0.10492300987243652,5.878166437149048,90597,M-Q60T6533T0,127.0.0.1,5.878166437149048,58,
58,0.7318268618714195,1696877182,False,59,1faf0_00001,2023-10-09_14-46-22,0.1027841567993164,5.980950593948364,90597,M-Q60T6533T0,127.0.0.1,5.980950593948364,59,
59,0.7312891113892366,1696877182,False,60,1faf0_00001,2023-10-09_14-46-22,0.10086989402770996,6.081820487976074,90597,M-Q60T6533T0,127.0.0.1,6.081820487976074,60,
60,0.7307692307692308,1696877183,False,61,1faf0_00001,2023-10-09_14-46-23,0.10324597358703613,6.18506646156311,90597,M-Q60T6533T0,127.0.0.1,6.18506646156311,61,
