iterations,mean_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
58,8.619334880123743,1696877182,False,59,1faf0_00004,2023-10-09_14-46-22,0.10103917121887207,6.001421213150024,90600,M-Q60T6533T0,127.0.0.1,6.001421213150024,59,
59,8.619007793195209,1696877183,False,60,1faf0_00004,2023-10-09_14-46-23,0.10296511650085449,6.104386329650879,90600,M-Q60T6533T0,127.0.0.1,6.104386329650879,60,
60,8.618691588785046,1696877183,False,61,1faf0_00004,2023-10-09_14-46-23,0.10512471199035645,6.209511041641235,90600,M-Q60T6533T0,127.0.0.1,6.209511041641235,61,
61,8.618385732671447,1696877183,False,62,1faf0_00004,2023-10-09_14-46-23,0.10195779800415039,6.311468839645386,90600,M-Q60T6533T0,127.0.0.1,6.311468839645386,62,
62,8.61808972503618,1696877183,False,63,1faf0_00004,2023-10-09_14-46-23,0.10107707977294922,6.412545919418335,90600,M-Q60T6533T0,127.0.0.1,6.412545919418335,63,
63,8.617803097739007,1696877183,False,64,1faf0_00004,2023-10-09_14-46-23,0.10348701477050781,6.516032934188843,90600,M-Q60T6533T0,127.0.0.1,6.516032934188843,64,
64,8.617525411847177,1696877183,False,65,1faf0_00004,2023-10-09_14-46-23,0.10045385360717773,6.6164867877960205,90600,M-Q60T6533T0,127.0.0.1,6.6164867877960205,65,
65,8.61725625539258,1696877183,False,66,1faf0_00004,2023-10-09_14-46-23,0.10097479820251465,6.717461585998535,90600,M-Q60T6533T0,127.0.0.1,6.717461585998535,66,
66,8.616995241332427,1696877183,False,67,1faf0_00004,2023-10-09_14-46-23,0.1003870964050293,6.8178486824035645,90600,M-Q60T6533T0,127.0.0.1,6.8178486824035645,67,
67,8.61674200569228,1696877184,False,68,1faf0_00004,2023-10-09_14-46-24,0.10506486892700195,6.922913551330566,90600,M-Q60T6533T0,127.0.0.1,6.922913551330566,68,
68,8.616496205872648,1696877184,False,69,1faf0_00004,2023-10-09_14-46-24,0.10511517524719238,7.028028726577759,90600,M-Q60T6533T0,127.0.0.1,7.028028726577759,69,
69,8.616257519102584,1696877184,False,70,1faf0_00004,2023-10-09_14-46-24,0.10239005088806152,7.13041877746582,90600,M-Q60T6533T0,127.0.0.1,7.13041877746582,70,
70,8.61602564102564,1696877184,False,71,1faf0_00004,2023-10-09_14-46-24,0.10110998153686523,7.2315287590026855,90600,M-Q60T6533T0,127.0.0.1,7.2315287590026855,71,
71,8.615800284405118,1696877184,False,72,1faf0_00004,2023-10-09_14-46-24,0.1051328182220459,7.3366615772247314,90600,M-Q60T6533T0,127.0.0.1,7.3366615772247314,72,
72,8.615581177937052,1696877184,False,73,1faf0_00004,2023-10-09_14-46-24,0.10512208938598633,7.441783666610718,90600,M-Q60T6533T0,127.0.0.1,7.441783666610718,73,
73,8.615368065160595,1696877184,False,74,1faf0_00004,2023-10-09_14-46-24,0.10476803779602051,7.546551704406738,90600,M-Q60T6533T0,127.0.0.1,7.546551704406738,74,
74,8.61516070345664,1696877184,False,75,1faf0_00004,2023-10-09_14-46-24,0.10512280464172363,7.651674509048462,90600,M-Q60T6533T0,127.0.0.1,7.651674509048462,75,
75,8.614958863126402,1696877185,False,76,1faf0_00004,2023-10-09_14-46-25,0.1003577709197998,7.752032279968262,90600,M-Q60T6533T0,127.0.0.1,7.752032279968262,76,
76,8.614762326542662,1696877185,False,77,1faf0_00004,2023-10-09_14-46-25,0.10437989234924316,7.856412172317505,90600,M-Q60T6533T0,127.0.0.1,7.856412172317505,77,
77,8.61457088736704,1696877185,False,78,1faf0_00004,2023-10-09_14-46-25,0.1051640510559082,7.961576223373413,90600,M-Q60T6533T0,127.0.0.1,7.961576223373413,78,
78,8.614384349827388,1696877185,False,79,1faf0_00004,2023-10-09_14-46-25,0.10070300102233887,8.062279224395752,90600,M-Q60T6533T0,127.0.0.1,8.062279224395752,79,
79,8.614202528049992,1696877185,False,80,1faf0_00004,2023-10-09_14-46-25,0.10148096084594727,8.1637601852417,90600,M-Q60T6533T0,127.0.0.1,8.1637601852417,80,
80,8.614025245441795,1696877185,False,81,1faf0_00004,2023-10-09_14-46-25,0.10511898994445801,8.268879175186157,90600,M-Q60T6533T0,127.0.0.1,8.268879175186157,81,
81,8.613852334118299,1696877185,False,82,1faf0_00004,2023-10-09_14-46-25,0.10511898994445801,8.373998165130615,90600,M-Q60T6533T0,127.0.0.1,8.373998165130615,82,
82,8.61368363437329,1696877185,False,83,1faf0_00004,2023-10-09_14-46-25,0.10379505157470703,8.477793216705322,90600,M-Q60T6533T0,127.0.0.1,8.477793216705322,83,
83,8.613518994186832,1696877185,False,84,1faf0_00004,2023-10-09_14-46-25,0.1048741340637207,8.582667350769043,90600,M-Q60T6533T0,127.0.0.1,8.582667350769043,84,
84,8.613358268768367,1696877186,False,85,1faf0_00004,2023-10-09_14-46-26,0.10425329208374023,8.686920642852783,90600,M-Q60T6533T0,127.0.0.1,8.686920642852783,85,
85,8.613201320132013,1696877186,False,86,1faf0_00004,2023-10-09_14-46-26,0.10156512260437012,8.788485765457153,90600,M-Q60T6533T0,127.0.0.1,8.788485765457153,86,
86,8.61304801670146,1696877186,False,87,1faf0_00004,2023-10-09_14-46-26,0.10341906547546387,8.891904830932617,90600,M-Q60T6533T0,127.0.0.1,8.891904830932617,87,
87,8.612898232942086,1696877186,False,88,1faf0_00004,2023-10-09_14-46-26,0.103302001953125,8.995206832885742,90600,M-Q60T6533T0,127.0.0.1,8.995206832885742,88,
88,8.612751849018107,1696877186,False,89,1faf0_00004,2023-10-09_14-46-26,0.10225605964660645,9.097462892532349,90600,M-Q60T6533T0,127.0.0.1,9.097462892532349,89,
89,8.612608750472829,1696877186,False,90,1faf0_00004,2023-10-09_14-46-26,0.10384893417358398,9.201311826705933,90600,M-Q60T6533T0,127.0.0.1,9.201311826705933,90,
90,8.612468827930174,1696877186,False,91,1faf0_00004,2023-10-09_14-46-26,0.10513806343078613,9.306449890136719,90600,M-Q60T6533T0,127.0.0.1,9.306449890136719,91,
91,8.612331976815883,1696877186,False,92,1faf0_00004,2023-10-09_14-46-26,0.10286688804626465,9.409316778182983,90600,M-Q60T6533T0,127.0.0.1,9.409316778182983,92,
92,8.612198097096853,1696877187,False,93,1faf0_00004,2023-10-09_14-46-27,0.10106086730957031,9.510377645492554,90600,M-Q60T6533T0,127.0.0.1,9.510377645492554,93,
93,8.612067093037288,1696877187,False,94,1faf0_00004,2023-10-09_14-46-27,0.1005849838256836,9.610962629318237,90600,M-Q60T6533T0,127.0.0.1,9.610962629318237,94,
94,8.611938872970391,1696877187,False,95,1faf0_00004,2023-10-09_14-46-27,0.10247182846069336,9.71343445777893,90600,M-Q60T6533T0,127.0.0.1,9.71343445777893,95,
95,8.611813349084466,1696877187,False,96,1faf0_00004,2023-10-09_14-46-27,0.10402894020080566,9.817463397979736,90600,M-Q60T6533T0,127.0.0.1,9.817463397979736,96,
96,8.611690437222352,1696877187,False,97,1faf0_00004,2023-10-09_14-46-27,0.10335683822631836,9.920820236206055,90600,M-Q60T6533T0,127.0.0.1,9.920820236206055,97,
97,8.611570056693278,1696877187,False,98,1faf0_00004,2023-10-09_14-46-27,0.10129189491271973,10.022112131118774,90600,M-Q60T6533T0,127.0.0.1,10.022112131118774,98,
98,8.611452130096197,1696877187,False,99,1faf0_00004,2023-10-09_14-46-27,0.10241317749023438,10.124525308609009,90600,M-Q60T6533T0,127.0.0.1,10.124525308609009,99,
99,8.611336583153838,1696877187,False,100,1faf0_00004,2023-10-09_14-46-27,0.10370874404907227,10.228234052658081,90600,M-Q60T6533T0,127.0.0.1,10.228234052658081,100,
