iterations,mean_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
68,6.566401062416999,1696877184,False,69,1faf0_00000,2023-10-09_14-46-24,0.10074901580810547,6.995600938796997,90596,M-Q60T6533T0,127.0.0.1,6.995600938796997,69,
69,6.56544502617801,1696877184,False,70,1faf0_00000,2023-10-09_14-46-24,0.10493707656860352,7.100538015365601,90596,M-Q60T6533T0,127.0.0.1,7.100538015365601,70,
70,6.564516129032258,1696877184,False,71,1faf0_00000,2023-10-09_14-46-24,0.1041860580444336,7.204724073410034,90596,M-Q60T6533T0,127.0.0.1,7.204724073410034,71,
71,6.5636132315521625,1696877184,False,72,1faf0_00000,2023-10-09_14-46-24,0.10114407539367676,7.305868148803711,90596,M-Q60T6533T0,127.0.0.1,7.305868148803711,72,
72,6.5627352572145545,1696877184,False,73,1faf0_00000,2023-10-09_14-46-24,0.1045389175415039,7.410407066345215,90596,M-Q60T6533T0,127.0.0.1,7.410407066345215,73,
73,6.561881188118812,1696877184,False,74,1faf0_00000,2023-10-09_14-46-24,0.10044312477111816,7.510850191116333,90596,M-Q60T6533T0,127.0.0.1,7.510850191116333,74,
74,6.561050061050061,1696877184,False,75,1faf0_00000,2023-10-09_14-46-24,0.10071396827697754,7.6115641593933105,90596,M-Q60T6533T0,127.0.0.1,7.6115641593933105,75,
75,6.5602409638554215,1696877184,False,76,1faf0_00000,2023-10-09_14-46-24,0.10047578811645508,7.712039947509766,90596,M-Q60T6533T0,127.0.0.1,7.712039947509766,76,
76,6.559453032104638,1696877185,False,77,1faf0_00000,2023-10-09_14-46-25,0.10468721389770508,7.816727161407471,90596,M-Q60T6533T0,127.0.0.1,7.816727161407471,77,
77,6.55868544600939,1696877185,False,78,1faf0_00000,2023-10-09_14-46-25,0.10456705093383789,7.921294212341309,90596,M-Q60T6533T0,127.0.0.1,7.921294212341309,78,
78,6.557937427578215,1696877185,False,79,1faf0_00000,2023-10-09_14-46-25,0.10263824462890625,8.023932456970215,90596,M-Q60T6533T0,127.0.0.1,8.023932456970215,79,
79,6.55720823798627,1696877185,False,80,1faf0_00000,2023-10-09_14-46-25,0.10192418098449707,8.125856637954712,90596,M-Q60T6533T0,127.0.0.1,8.125856637954712,80,
80,6.556497175141243,1696877185,False,81,1faf0_00000,2023-10-09_14-46-25,0.1050419807434082,8.23089861869812,90596,M-Q60T6533T0,127.0.0.1,8.23089861869812,81,
81,6.555803571428571,1696877185,False,82,1faf0_00000,2023-10-09_14-46-25,0.10034370422363281,8.331242322921753,90596,M-Q60T6533T0,127.0.0.1,8.331242322921753,82,
82,6.555126791620728,1696877185,False,83,1faf0_00000,2023-10-09_14-46-25,0.1051490306854248,8.436391353607178,90596,M-Q60T6533T0,127.0.0.1,8.436391353607178,83,
83,6.55446623093682,1696877185,False,84,1faf0_00000,2023-10-09_14-46-25,0.10231804847717285,8.53870940208435,90596,M-Q60T6533T0,127.0.0.1,8.53870940208435,84,
84,6.553821313240043,1696877186,False,85,1faf0_00000,2023-10-09_14-46-26,0.1026611328125,8.64137053489685,90596,M-Q60T6533T0,127.0.0.1,8.64137053489685,85,
85,6.553191489361702,1696877186,False,86,1faf0_00000,2023-10-09_14-46-26,0.10196208953857422,8.743332624435425,90596,M-Q60T6533T0,127.0.0.1,8.743332624435425,86,
86,6.552576235541535,1696877186,False,87,1faf0_00000,2023-10-09_14-46-26,0.1051018238067627,8.848434448242188,90596,M-Q60T6533T0,127.0.0.1,8.848434448242188,87,
87,6.551975051975052,1696877186,False,88,1faf0_00000,2023-10-09_14-46-26,0.10170912742614746,8.950143575668335,90596,M-Q60T6533T0,127.0.0.1,8.950143575668335,88,
88,6.551387461459404,1696877186,False,89,1faf0_00000,2023-10-09_14-46-26,0.1042938232421875,9.054437398910522,90596,M-Q60T6533T0,127.0.0.1,9.054437398910522,89,
89,6.550813008130081,1696877186,False,90,1faf0_00000,2023-10-09_14-46-26,0.10387778282165527,9.158315181732178,90596,M-Q60T6533T0,127.0.0.1,9.158315181732178,90,
90,6.550251256281407,1696877186,False,91,1faf0_00000,2023-10-09_14-46-26,0.1029210090637207,9.261236190795898,90596,M-Q60T6533T0,127.0.0.1,9.261236190795898,91,
91,6.549701789264414,1696877186,False,92,1faf0_00000,2023-10-09_14-46-26,0.10158205032348633,9.362818241119385,90596,M-Q60T6533T0,127.0.0.1,9.362818241119385,92,
92,6.549164208456244,1696877187,False,93,1faf0_00000,2023-10-09_14-46-27,0.1019902229309082,9.464808464050293,90596,M-Q60T6533T0,127.0.0.1,9.464808464050293,93,
93,6.54863813229572,1696877187,False,94,1faf0_00000,2023-10-09_14-46-27,0.10244393348693848,9.567252397537231,90596,M-Q60T6533T0,127.0.0.1,9.567252397537231,94,
94,6.548123195380173,1696877187,False,95,1faf0_00000,2023-10-09_14-46-27,0.10510993003845215,9.672362327575684,90596,M-Q60T6533T0,127.0.0.1,9.672362327575684,95,
95,6.5476190476190474,1696877187,False,96,1faf0_00000,2023-10-09_14-46-27,0.1051480770111084,9.777510404586792,90596,M-Q60T6533T0,127.0.0.1,9.777510404586792,96,
96,6.547125353440151,1696877187,False,97,1faf0_00000,2023-10-09_14-46-27,0.10363078117370605,9.881141185760498,90596,M-Q60T6533T0,127.0.0.1,9.881141185760498,97,
97,6.5466417910447765,1696877187,False,98,1faf0_00000,2023-10-09_14-46-27,0.10207414627075195,9.98321533203125,90596,M-Q60T6533T0,127.0.0.1,9.98321533203125,98,
98,6.546168051708218,1696877187,False,99,1faf0_00000,2023-10-09_14-46-27,0.10037994384765625,10.083595275878906,90596,M-Q60T6533T0,127.0.0.1,10.083595275878906,99,
99,6.545703839122487,1696877187,False,100,1faf0_00000,2023-10-09_14-46-27,0.10440683364868164,10.188002109527588,90596,M-Q60T6533T0,127.0.0.1,10.188002109527588,100,
